ts_code,t0,final_stage,terminate_date,apply_date,list_date,raise_plan_yi,raise_act_yi,price_ratio,purpose,base_date,gap_cal_days,d0,d1,ex1,d5,ex5,d20,ex20,d60,ex60,suspended
603667.SH,20250617,实施完成,,20260414,20260424,10.0,10.0,80.0,1、具身智能机器人和汽车智驾核心零部件研发与产业化项目;2、补充流动资金。,20250617,0,-0.059159759931408984,0.016707168894289248,0.01628603214051183,0.007290400972053357,-0.002474900359853094,0.05042527339003633,0.015183148754643883,0.2463547995139732,0.10890050522576122,
600184.SH,20231216,实施完成,,20250702,20250718,10.2,10.2,80.0,1、高性能光学材料及先进元件项目;2、精确制导产品数字化研发制造能力建设项目;3、补充流动资金。,20231215,1,-0.0016380016380016515,-0.0894175553732568,-0.0857659092553843,-0.08449548810500407,-0.07576953896571481,-0.12141099261689903,-0.10428358151562778,-0.17637407711238728,-0.2086975853415345,
688520.SH,20250606,实施完成,,,20260408,9.0,9.0,80.0,1、全部用于补充流动资金。,20250606,0,0.06881472957422319,0.02067183462532296,0.016344585811685297,0.05383290267011187,0.05644233583166636,0.8391472868217054,0.7930873972373929,0.36735572782084414,0.1998640812392023,
002858.SZ,20230425,实施完成,,20260416,20260520,3.3,3.3,80.0,1、海南新能源汽车体验中心国际赛车场项目。,20230425,0,-0.028274428274428387,-0.09114249037227218,-0.09092778497205456,0.05391527599486512,0.031907413241135885,0.0355156183140779,0.052395840634222646,-0.10868635002139504,-0.09948768970241573,
688506.SH,20250310,实施完成,,20250909,20250925,37.64,37.64,80.0,1、用于创新药研发项目。,20250310,0,0.009715639810426557,0.005397793945083107,0.001332746437530119,0.03027458343111933,0.012242296979301015,0.05956348275052803,0.13387624176203938,0.5558789016662755,0.5404981885458584,
600684.SH,20231107,实施完成,,,20251225,7.38,7.38,80.0,1、补充流动资金及偿还债务。,20231107,0,0.016172506738544312,-0.0026525198938992522,-0.0010524169625509838,0.12466843501326275,0.12510982777865642,-0.010610079575596787,0.017675200237950328,-0.13793103448275856,-0.054856814888045724,
300249.SZ,20250530,实施完成,,20260521,20260612,3.11,3.11,80.0,1、算力基础设施温控产品建设项目;2、算力基础设施温控产品研发测试平台项目;3、补充流动资金项目。,20250530,0,-0.030803906836964545,-0.011627906976744207,-0.01588722789033792,0.05736434108527133,0.041103379784634075,0.05736434108527133,0.02760637455946613,0.3635658914728681,0.1753436296425015,
000065.SZ,20241101,实施完成,,20251215,20260202,9.6,9.6,80.0,1、波黑科曼耶山125MWp光伏项目;2、补充流动资金。,20241101,0,-0.01943634596695809,0.015857284440039754,0.004136375469562692,0.14866204162537167,0.08867759706984879,0.06342913776015857,0.04602482439342115,-0.04063429137760166,-0.03431442022222231,
001207.SZ,20250228,实施完成,,20250526,20250916,3.0,3.0,80.0,1、年产10万吨高压电缆屏蔽料用纳米碳材料项目(二期)。,20250228,0,-0.10004312203536014,0.003833253473885856,0.005035338333257977,0.03977000479156678,0.023846555777923495,0.07379012937230489,0.06404664037298491,0.1957286781482208,0.18060249193721023,
301162.SZ,20240124,实施完成,,,20250730,3.78,3.78,80.0,1、微电网及虚拟电厂综合能源管理平台项目;2、新能源数智一体化研发平台建设项目;3、补充流动资金。,20240124,0,0.014899853444064526,0.035619735258724416,0.005209147305208939,-0.11311672683513829,-0.10286814639837827,-0.05511432009626949,-0.1160346136946262,0.01925391095066198,-0.07643980302787656,
