ts_code,t0,final_stage,terminate_date,apply_date,list_date,raise_plan_yi,raise_act_yi,price_ratio,purpose,days,ret,ex
601100.SH,20210901,实施完成,,20221215,20230106,50.0,20.0,80.0,1、恒立墨西哥项目;2、线性驱动器项目;3、恒立国际研发中心项目;4、通用液压泵技改项目;5、超大重型油缸项目;6、补充,15,0.05125677673730911,0.05492271603896315
601611.SH,20210512,实施完成,,20221220,20230111,25.09,25.09,80.0,1、宜昌市港窑路夷陵区段道路工程PPP项目；2、德州市东部医疗中心EPC项目；3、砀山县人民医院新院区三期项目；4、补充,15,-0.011673151750972721,-0.039202594022433424
300683.SZ,20220901,实施完成,,20221024,20230215,2.95,2.95,80.0,1、高端原料药研发中试项目。,76,0.041886195995785025,-0.05432661819018414
300729.SZ,20220413,实施完成,,20220929,20221212,2.99,2.99,80.0,1、越南福来思博智能家居产品工厂项目;2、线性驱动核心技术智能家居产品智能工厂项目;3、补充流动资金,47,-0.04045926735921268,-0.08206309782141818
688017.SH,20221029,实施完成,,20241216,20250106,20.27,14.13,80.0,1、新一代精密传动装置智能制造项目。,14,-0.13243595310464606,-0.08390086596409485
600908.SH,20211030,实施完成,,20221223,20230202,20.0,20.0,80.0,补充公司核心一级资本,23,0.1506024096385541,0.06662588938151526
600305.SH,20211111,实施完成,,20230424,20230517,17.9,11.43,80.0,1、恒顺香醋扩产续建工程项目(二期);2、年产3万吨酿造食醋扩产项目;3、10万吨黄酒、料酒建设项目(扩建);4、徐州恒,14,-0.004428697962798878,-0.0071020606584507595
300505.SZ,20220330,实施完成,,20230706,20230728,15.0,7.11,80.0,1、5万吨/年电池级磷酸铁锂正极材料前驱体材料磷酸铁及配套60万吨/年硫磺制酸项目；2、广西川金诺新能源有限公司10万吨,16,0.20011534025374855,0.1743427183989068
600335.SH,20180831,实施完成,,20221223,20230131,23.98,2.83,90.0,募集配套资金用于1、汽车焊装、涂装、总装智能制造生产线示范项目;2、装备制造基地能力提升项目;3、工程研究中心建设项目;,21,0.18969849246231152,0.1130315894261027
601658.SH,20221027,实施完成,,20230223,20230328,450.0,450.0,80.0,1、补充本行核心一级资本。,23,0.01089324618736387,0.024007170909101427
300160.SZ,20211112,实施完成,,20221213,20230105,9.24,9.24,80.0,用于智能玻璃生产线建设项目、BIPV组件生产线项目、补充流动资金,16,-0.04963503649635037,-0.04327682271559974
600726.SH,20220507,实施完成,,20221223,20230106,26.8,26.8,80.0,募集配套资金用于1、支付本次交易相关交易税费;2、中介机构费用;3、补充上市公司和标的公司流动资金;4、偿还债务等。,9,0.02985074626865658,-0.006602632990014512
300733.SZ,20211123,实施完成,,20221222,20230120,3.36,3.36,80.0,1、涡轮增压器扩产项目;2、研发中心项目;3、补充流动资金。,20,0.1808461180846117,0.10475315424148657
002653.SZ,20200314,实施完成,,20230109,20230210,8.21,8.0,80.0,1、长效口服降血糖新药HSK-7653的中国III期临床研究及上市注册项目;2、新型抗肿瘤药HC-1119的中国III期,19,0.06399317406143346,0.03639089650693661
300065.SZ,20220412,实施完成,,20220928,20221226,3.0,3.0,80.0,1、海洋基础工程技术服务能力建设项目;2、补充流动资金,58,0.2762923351158644,0.26775927418862455
600975.SH,20220429,实施完成,,20230613,20230706,17.7,15.51,80.0,募集配套资金用于1、本次重组中相关中介机构费用及相关税费;2、现金对价;3、补充流动资金;4、偿还债务;5、标的公司项目,15,-0.0400390625,-0.0316244847467565
300738.SZ,20220729,实施完成,,20230329,20230420,12.57,12.26,80.0,1、新一代云计算和人工智能产业园(廊坊固安B栋和C栋)项目；2、数字智慧产业园(广州南沙A栋)项目；3、补充流动资金及偿,15,-0.07175773535220531,-0.10676270529748999
603818.SH,20230224,实施完成,,20240105,20240125,8.0,5.45,80.0,1、河南曲美家居产业二期项目;2、Ekornes挪威工厂产能升级建设项目;3、偿还借款及补充流动资金 。,14,-0.10536044362292052,-0.09825697570804914
688005.SH,20220330,实施完成,,20230908,20230920,54.28,13.34,80.0,1、锂电正极材料扩产项目;2、2025动力型锂电材料综合基地(一期)项目;3、工程装备一期项目;4、补充流动资金。,8,-0.06119791666666663,-0.05873621604186563
002101.SZ,20221115,实施完成,,20230809,20230828,22.0,22.0,80.0,1、大型一体化轻量化汽车零部件智能制造项目;2、广东鸿图科技园二期(汽车轻量化零部件智能制造)项目;3、广东鸿图汽车轻量,13,-0.07221006564551413,-0.0285397152266621
002708.SZ,20221231,实施完成,,20231013,20231114,5.7,5.7,80.0,"1、年产6,500万套高端新能源汽车关键零部件及精密轴承项目；2、补充流动资金。",22,-0.1421107628004179,-0.13311975143513033
600663.SH,20221216,实施完成,,20240618,20240705,66.0,18.0,80.0,"募集配套资金用于1、支付本次交易中的现金对价,及补充上市公司和标的资产流动资金、偿还债务。",13,-0.06903765690376584,-0.04369183916703201
688315.SH,20220324,实施完成,,20230928,20231024,21.83,3.32,80.0,1、实验室新建及扩建项目;2、补充流动资金。,12,-0.10309734513274338,-0.0582160561371009
300602.SZ,20220125,实施完成,,20230420,20230516,10.0,10.0,80.0,1、南海生产基地建设项目;2、补充流动资金项目。,15,-0.23927392739273934,-0.22169611801707378
600773.SH,20230321,实施完成,,20240315,20240402,10.0,10.0,80.0,1、世贸铭城DK3项目;2、世贸馨城DK1项目;3、补充流动资金项目。,12,0.24395161290322576,0.2357302158920438
688508.SH,20220318,实施完成,,20230818,20230915,9.69,9.69,80.0,1、新能源汽车高压电源及电驱功率芯片研发及产业化项目;2、工业级数字电源管理芯片及配套功率芯片研发及产业化项目;3、苏州,20,-0.004796163069544335,-0.0002603669417273746
002865.SZ,20220616,实施完成,,20230525,20230620,27.76,27.76,80.0,1、收购捷泰科技49%股权;2、高效N型太阳能电池研发中试项目;3、补充流动资金及偿还银行借款。,18,0.09419900115251623,0.08099435024383816
000541.SZ,20230316,实施完成,,20231103,20231204,10.95,10.95,80.0,1、佛山照明自动化改造与数字化转型建设项目；2、佛山照明海南产业园一期；3、智慧路灯建设项目；4、车灯模组生产建设项目；,21,-0.019151846785225746,-0.01659374911299638
600032.SH,20220319,实施完成,,20230411,20230426,30.0,30.0,80.0,1、浙能台州1号海上风电场工程项目;2、补充流动资金。,11,-0.01041666666666663,0.0045812131602192
000962.SZ,20221104,实施完成,,20230920,20231030,6.75,6.75,80.0,1、钽铌火法冶金产品生产线技术改造项目;2、钽铌板带制品生产线技术改造项目;3、年产100只铌超导腔生产线技术改造项目;,22,-0.0607692307692308,-0.033721323633374545
002549.SZ,20220318,实施完成,,20230711,20230728,10.0,7.0,80.0,用于1、宜章凯美特特种气体项目;2、福建凯美特气体有限公司30万吨/年(27.5%计)高洁净食品级、电子级、工业级过氧化,13,0.004389815627743543,-0.012337854474730237
603527.SH,20220307,实施完成,,20230817,20230907,7.3,7.26,80.0,1、年产10万吨高精度铜合金板带及5万吨铜带坯生产线项目(一期年产5万吨高精度铜合金板带);2、年产5万吨电池箔项目(一,15,-0.010101010101010166,0.0030201708416237594
000750.SZ,20210130,实施完成,,20231019,20231117,85.0,31.92,80.0,1、投资与交易业务;2、资本中介业务;3、增加对子公司的投入;4、资产管理业务;5、其他营运资金安排。,21,0.038461538461538325,0.02181138892714496
603687.SH,20220721,实施完成,,20230727,20230817,6.47,6.47,80.0,1、纸浆模塑环保餐具智能研发生产基地项目;2、贵州仁怀佰胜智能化纸质酒盒生产基地建设项目;3、补充流动资金。,15,0.07391304347826111,0.09188036956362278
300598.SZ,20220415,实施完成,,20230203,20230414,2.0,2.0,80.0,1、基于开源鸿蒙的HongZOS操作系统行业发行版项目。,49,-0.02752293577981646,-0.049298260342861444
002702.SZ,20221021,实施完成,,20230801,20230825,5.2,3.76,80.0,1、水产品精深加工及速冻菜肴制品项目;2、补充流动资金项目。,18,-0.028469750889679735,0.043465680924304584
603396.SH,20230112,实施完成,,20240103,20240119,10.0,10.0,80.0,1、金辰智能制造华东基地项目；2、高效电池片PVD设备产业化项目；3、补充流动资金。,12,-0.14436974789915968,-0.10359600842278793
002864.SZ,20221028,实施完成,,20230921,20231026,3.02,3.02,80.0,1、中药配方颗粒研发及产业化项目；2、高壁垒透皮给药系统研发平台建设项目；3、补充流动资金。,19,0.05234239444765776,0.08629070224798263
000949.SZ,20220520,实施完成,,20240426,20240529,13.8,8.69,80.0,1、年产10万吨高品质超细旦氨纶纤维项目三期工程;2、年产一万吨生物质纤维素纤维项目;3、补充流动资金。,20,-0.059259259259259234,-0.0660273229260111
002317.SZ,20220706,实施完成,,20230609,20230705,5.99,5.99,80.0,1、中药提取车间建设项目；2、抗肿瘤药研发项目；3、数字化平台升级建设项目；4、补充流动资金项目。,16,-0.0337528604118994,-0.03121695203099506
002116.SZ,20221019,实施完成,,20230803,20230825,4.13,4.13,80.0,1、数字化转型升级建设项目;2、“双碳”科创中心项目。,16,-0.11823802163833064,-0.05596714332145192
000422.SZ,20220629,实施完成,,20230629,20230718,25.0,15.84,80.0,1、洁净煤加压气化多联产技改搬迁升级项目。,13,0.11999999999999988,0.11459270144683842
601677.SH,20220823,实施完成,,20230727,20230816,20.0,12.8,80.0,1、年产25万吨新能源电池材料项目。,14,-0.0035612535612534746,0.017487487666609347
000831.SZ,20221231,实施完成,,20231110,20231205,20.97,20.97,80.0,1、收购中稀发展持有的中稀湖南94.67%股权；2、补充流动资金。,17,-0.06597938144329896,-0.04502760113042714
300583.SZ,20220426,实施完成,,20230217,20230420,2.62,2.62,80.0,用于高端制剂产业化项目,43,-0.04244548286604355,-0.08311535242335388
600929.SH,20220625,实施完成,,20230626,20230712,11.06,11.06,80.0,1、湘渝盐化煤气化节能升级改造项目;2、九二盐业热电联产(一期)项目;3、重庆索特热电系统优化节能改造(二期)项目;4、,12,0.06434316353887404,0.04918629878698977
002151.SZ,20220809,实施完成,,20230626,20230720,9.45,9.45,80.0,1、面向综合PNT应用的北斗/GNSSSoC芯片研制及产业化项目;2、车载功能安全高精度北斗/GNSSSoC芯片研制及产,18,-0.07730812013348176,-0.08281107511354024
688019.SH,20220415,实施完成,,20230106,20230407,2.07,2.07,80.0,1.宁波安集化学机械抛光液建设项目;2.安集科技上海金桥生产线自动化项目;3.安集科技上海金桥生产基地分析检测能力提升项,59,0.34855555555555573,0.2796579408979749
300902.SZ,20220425,实施完成,,20230119,20230419,0.92,0.92,80.0,1、锂电池储能柜火灾防控和惰化抑爆系统扩产项目；2、智慧消防云平台建设项目；3、小型储能预制式火灾抑制系统建设项目；,58,0.034051222351571875,-0.005790113589854151
300402.SZ,20220623,实施完成,,20230720,20230814,7.2,7.2,80.0,1、高端特材装备智能制造项目;2、工程技术研发中心;3、舰船及海洋工程装备制造提质扩能项目;4、补充流动资金与偿还债务。,17,-0.06813819577735114,-0.07074905178152935
002886.SZ,20220831,实施完成,,20230807,20230901,11.96,6.0,80.0,1、年产4.5万吨特种高分子材料建设项目;2、总部基地及合成生物材料创新中心建设项目;3、补充流动资金。,19,0.011235955056179803,0.05499497991200064
600237.SH,20220831,实施完成,,20230807,20230823,4.0,4.0,80.0,1、铜峰电子新能源用超薄型薄膜材料项目;2、补充流动资金。,12,-0.04347826086956541,0.01569187751517309
600325.SH,20221206,实施完成,,20231016,20231031,60.0,51.24,80.0,1、郑州华发峰景花园项目;2、南京燕子矶G82项目;3、湛江华发新城市南(北)花园项目;4、绍兴金融活力城项目;5、补充,11,-0.07995618838992335,-0.06318067736031197
000629.SZ,20220907,实施完成,,20230612,20230720,22.8,22.8,80.0,1、攀钢6万吨/年熔盐氯化法钛白项目;2、攀枝花钒厂五氧化二钒提质升级改造项目;3、攀钢集团钒钛资源股份有限公司数字化转,26,0.010309278350515427,0.029215302600801296
002515.SZ,20221014,实施完成,,20230804,20230825,10.5,10.5,80.0,1、年产5万吨肉制品数字智能产业基地建设项目;2、金字冷冻食品城有限公司数字智能化立体冷库项目。,15,0.016597510373443924,0.09091929502184026
603286.SH,20221121,实施完成,,20230922,20231019,3.98,3.98,80.0,1、汽车智能座舱电子产品产能建设项目;2、补充流动资金项目。,13,0.010485651214127811,0.05319895399042007
688529.SH,20221126,实施完成,,20230919,20231024,9.93,8.33,80.0,1、新能源汽车用动力锂电池、驱动电机智能装备项目;2、补充流动资金。,19,-0.0842738901429646,-0.033973996682758134
001979.SZ,20221217,实施完成,,20230914,20231019,85.0,85.0,80.0,募集配套资金用于1、长春公园1872项目;2、长春公园1872项目;3、重庆招商渝天府项目;4、上海虹桥公馆三期项目;5,19,-0.10023130300693905,-0.06395854555040226
300996.SZ,20220331,实施完成,,20230209,20230407,0.86,0.86,80.0,1、国产ERP集团财务核心产品研发项目；2、技术平台优化提升建设项目；,40,-0.038966049382716084,-0.05550380255084719
688202.SH,20220211,实施完成,,20230731,20230816,21.6,10.0,80.0,1、美迪西北上海生物医药研发创新产业基地项目;2、药物发现和药学研究及申报平台的实验室扩建项目;3、补充流动资金。,12,-0.04324266893327677,-0.0004448214964865027
002759.SZ,20211224,实施完成,,20231123,20231218,11.0,8.95,80.0,"1、江苏泰瑞联腾材料科技有限公司3万吨六氟磷酸锂、6,000吨高纯氟化锂等新型电解质锂盐及一体化配套项目；2、补充流动资",17,-0.14638297872340433,-0.10821299352120484
300265.SZ,20220520,实施完成,,20230616,20230719,7.8,7.8,80.0,1、高端海洋装备能源系统项目(一期);2、补充流动资金。,21,0.007866273352999054,0.031338664149717754
002815.SZ,20220127,实施完成,,20230306,20230403,20.0,20.0,80.0,用于珠海崇达电路技术有限公司新建电路板项目(二期),20,0.1339207048458151,0.14273708317934286
301063.SZ,20220820,实施完成,,20230530,20230620,5.0,5.0,80.0,1、年产10万吨风电齿轮箱锻件自动化专用线项目;2、补充流动资金。,15,-0.008002910149145004,-0.012947489536233259
