ts_code,entry_date,entry_price,shares,exit_date,exit_price,exit_reason,fill_scenario,gross_pnl,fees,ret_pct
600992.SH,20220823,22.41,19800,20220825,23.41656,规则卖出,base,19239.398640000058,690.48936,0.043348680902063765
002658.SZ,20220824,9.14,48100,20220829,8.521469999999999,规则卖出,base,-30373.55488375008,622.2618837499999,-0.06907100768571552
002112.SZ,20220829,11.75,37100,20220831,10.83915,规则卖出,base,-34404.18183124995,611.6468312500001,-0.07890252436890766
000037.SZ,20220829,9.79,44500,20220901,10.30968,规则卖出,base,22443.370300000075,682.3897,0.05150350818832593
000892.SZ,20220830,4.42,98600,20220906,4.86513,规则卖出,base,43181.23772749995,708.5802724999999,0.09905749524157412
002976.SZ,20220909,29.88,14900,20220914,27.972,规则卖出,base,-29061.48149999998,632.2815,-0.06525928758774158
000428.SZ,20220927,5.46,80000,20220929,5.1948,规则卖出,base,-21844.679999999982,628.6800000000001,-0.04999821473203123
002514.SZ,20221012,15.04,28500,20221014,13.986,规则卖出,base,-30644.411249999972,605.41125,-0.07147431892026987
003004.SZ,20221012,23.96,17900,20221017,24.335639999999998,规则卖出,base,6072.22505499995,651.7309449999999,0.014154660416698713
300396.SZ,20221017,23.95,17500,20221019,23.74623,规则卖出,base,-4190.205031249963,624.23003125,-0.009995008032960356
002659.SZ,20221017,4.7,89600,20221020,4.94505,规则卖出,base,21297.35440000004,659.1256000000001,0.0505604848787804
001236.SZ,20221017,16.24,25900,20221021,17.21277,规则卖出,base,24532.325571250036,662.4174287499999,0.05831017845907991
002853.SZ,20221021,18.98,22900,20221025,19.40058,规则卖出,base,8967.279897500002,664.0021025,0.02062625939932299
002137.SZ,20221020,6.85,66600,20221026,7.6923,规则卖出,base,55342.74352500005,754.4364750000002,0.12127947940022304
002248.SZ,20221025,10.88,42100,20221027,10.989,规则卖出,base,3896.0918749999714,692.8081250000001,0.008503733441639526
002972.SZ,20221108,21.79,21000,20221110,19.98,规则卖出,base,-38648.872499999976,638.8725000000001,-0.08444068423004386
000037.SZ,20221108,8.8,52000,20221110,8.6913,规则卖出,base,-6331.734500000055,679.3345,-0.013833374042853041
002858.SZ,20221108,15.96,28700,20221110,16.183799999999998,规则卖出,base,5727.9531749999505,695.106825,0.012501902719808663
002864.SZ,20221110,48.64,9100,20221114,41.23872,规则卖出,base,-67931.39443999999,579.74644,-0.15343590911482652
002317.SZ,20221110,35.4,12500,20221114,31.1688,规则卖出,base,-53487.63750000001,597.6375,-0.12084580549777812
000610.SZ,20221110,11.89,37400,20221115,12.51747,规则卖出,base,22771.014777499946,696.3632224999999,0.05119415373238259
002795.SZ,20221125,11.4,36100,20221129,11.01897,规则卖出,base,-14355.299021250035,600.11602125,-0.03487318630868607
600051.SH,20221130,8.86,45900,20221202,8.71128,规则卖出,base,-7427.726189999987,601.47819,-0.01826000610456863
600791.SH,20221130,5.94,68500,20221202,5.27472,规则卖出,base,-46125.05039999998,553.3704,-0.11333166708322914
002561.SZ,20221130,10.15,40100,20221205,11.71827,规则卖出,base,62198.49496625006,689.13203375,0.15277802839930427
002235.SZ,20221205,6.01,68200,20221207,5.4445500000000004,规则卖出,base,-39130.30838749995,566.6183875,-0.09544339164792816
002528.SZ,20221202,5.93,67900,20221209,6.54345,规则卖出,base,40997.21793125002,656.03706875,0.1017938074503297
002193.SZ,20221205,7.83,52300,20221212,9.99,规则卖出,base,112212.52649999999,755.4735,0.27394875419076264
600238.SH,20221214,16.82,26600,20221216,17.082900000000002,规则卖出,base,6313.280575000043,679.859425,0.014107137603233058
000679.SZ,20221214,6.93,64600,20221219,6.8931000000000004,规则卖出,base,-3052.2773250000137,668.5373249999999,-0.006816315401669094
002269.SZ,20221214,2.46,182200,20221219,2.2177800000000003,规则卖出,base,-44749.636394999965,617.1523950000001,-0.09981538152047346
002820.SZ,20221229,12.45,34800,20230104,14.115870000000001,规则卖出,base,57249.92065500002,722.3553449999999,0.1321045371187324
002279.SZ,20230130,10.31,43900,20230201,10.12986,规则卖出,base,-8577.174317499928,669.0283175000001,-0.018945780043834664
300044.SZ,20230131,4.54,99800,20230203,5.32467,规则卖出,base,77532.5404175,777.5255825,0.17107598926259626
603200.SH,20230131,21.79,20800,20230203,24.45552,规则卖出,base,54693.66448,749.15152,0.12064460250242624
002117.SZ,20230215,11.74,42100,20230217,10.4895,规则卖出,base,-53321.623437499984,675.5734375,-0.10785607473770396
002870.SZ,20230215,39.75,12400,20230217,38.01195,规则卖出,base,-22264.23022500003,712.410225,-0.04515858299576055
600825.SH,20230215,4.88,101300,20230217,4.7951999999999995,规则卖出,base,-9321.018200000039,730.7782,-0.018850615215048775
002282.SZ,20230317,9.56,48700,20230321,8.80119,规则卖出,base,-37606.21244125,652.16544125,-0.08075402566722337
002253.SZ,20230321,18.71,24200,20230323,18.59139,规则卖出,base,-3545.947047499967,675.5850475000002,-0.007829509084513941
603918.SH,20230508,17.82,25400,20230510,17.222759999999997,规则卖出,base,-15829.875630000075,659.9796299999999,-0.03496451644664608
605162.SH,20230525,11.45,39000,20230529,10.14984,规则卖出,base,-51312.682200000025,606.4422,-0.11488043273024544
003010.SZ,20230524,24.29,18400,20230530,21.398580000000003,规则卖出,base,-53806.02933999995,603.90134,-0.1203585775025983
603291.SH,20230529,16.95,24800,20230602,14.865120000000001,规则卖出,base,-52270.93271999995,565.90872,-0.1243169384644988
002877.SZ,20230713,11.44,34500,20230717,11.00898,规则卖出,base,-15443.62226250001,573.4322625,-0.0391196977853439
001299.SZ,20230821,22.07,17600,20230823,21.08889,规则卖出,base,-17828.59958000003,561.06358,-0.04588742313741917
603291.SH,20230821,20.21,19200,20230824,19.4805,规则卖出,base,-14570.94000000003,564.54,-0.037541486721343
300948.SZ,20230828,22.03,17200,20230830,19.87011,规则卖出,base,-37672.04436499999,521.936365,-0.09939572018025904
001366.SZ,20230828,18.05,20900,20230830,17.44254,规则卖出,base,-13245.911607499964,549.9976075000001,-0.03510344989929793
002194.SZ,20230915,11.98,30200,20230919,11.098889999999999,规则卖出,base,-27118.95409750005,509.4320974999999,-0.07493774406982574
600189.SH,20230915,10.65,33900,20230919,9.66033,规则卖出,base,-34049.42823375001,499.61523374999996,-0.09428703035508733
002559.SZ,20230926,9.5,35900,20230928,8.841149999999999,规则卖出,base,-24134.72410625003,482.00910624999995,-0.07074825372604225
300780.SZ,20230926,28.5,11900,20231009,30.549419999999998,规则卖出,base,23848.887877500012,539.2101225,0.07030201133927048
002406.SZ,20230926,7.7,44300,20231009,7.02297,规则卖出,base,-30466.603463750016,474.17446375,-0.08929374312266093
605588.SH,20231009,69.21,4700,20231012,69.97995,规则卖出,base,3126.31104375009,492.45395625000003,0.009608529272103579
601127.SH,20231009,61.29,5400,20231012,65.64429,规则卖出,base,22987.325542499955,525.8404575,0.06943788832527538
002512.SZ,20231009,5.17,64100,20231012,5.2947,规则卖出,base,7486.182912499963,507.08708749999994,0.022584126695598714
002827.SZ,20231016,15.35,22300,20231018,14.785200000000001,规则卖出,base,-13092.75369999996,497.7137000000001,-0.038239234979528615
001298.SZ,20231018,42.79,7900,20231023,31.7682,规则卖出,base,-87470.441225,398.22122499999995,-0.25869222691990007
